"ensembl_gene_id" "peak" "chr" "start" "end" "fc" "p.x" "gene_name" "description" "chromosome_name" "start_position" "end_position" "strand" "genes" "logFC" "logCPM" "LR" "p.y" "FDR" "CFDR"
"ENSGACG00000004643" "groupV-761" "groupV" 5711459 5711663 4.7 5.99e-08 "KCTD17" "potassium channel tetramerization domain containing 17 [Source:HGNC Symbol;Acc:HGNC:25705]" "groupV" 5709341 5717436 1 "ENSGACG00000004643" -0.0717368144331283 4.54477556222583 0.4834206695745 0.486876965771815 0.99957234361132 0.975445433444818
"ENSGACG00000004664" "groupXXI-67" "groupXXI" 10050384 10050588 2.04 9.27e-06 "slc4a2b" "solute carrier family 4, anion exchanger, member 2b [Source:ZFIN;Acc:ZDB-GENE-030429-14]" "groupXXI" 10036569 10048067 1 "ENSGACG00000004664" 0.132109498443999 3.51732847275426 0.300524667579637 0.583553688165899 0.99957234361132 0.99792568357729
"ENSGACG00000004668" "groupXVIII-1000" "groupXVIII" 1269528 1269744 4.04 7.14e-05 "kif26bb" "kinesin family member 26Bb [Source:ZFIN;Acc:ZDB-GENE-041001-188]" "groupXVIII" 1254361 1269480 -1 "ENSGACG00000004668" -0.130412486756688 3.20567552056154 0.128489537987413 0.720003306905946 0.99957234361132 0.999832494075397
"ENSGACG00000004679" "groupXVIII-1000" "groupXVIII" 1269528 1269744 4.04 7.14e-05 "hnrnpub" "heterogeneous nuclear ribonucleoprotein Ub [Source:ZFIN;Acc:ZDB-GENE-030131-6422]" "groupXVIII" 1276292 1283038 1 "ENSGACG00000004679" -0.0490241356202525 7.02902754477978 0.318118398086732 0.572740618944381 0.99957234361132 0.996495101407683
"ENSGACG00000004690" "groupXXI-67" "groupXXI" 10050384 10050588 2.04 9.27e-06 "zgc:195173" "zgc:195173 [Source:ZFIN;Acc:ZDB-GENE-081022-190]" "groupXXI" 10052192 10054687 1 "ENSGACG00000004690" 0.229054687005115 5.3972695392264 2.07104131789684 0.150118992491993 0.99957234361132 0.583027406027928
"ENSGACG00000004691" "groupXIX-777" "groupXIX" 6322225 6322429 5.55 7.4e-08 "islr2" "immunoglobulin superfamily containing leucine-rich repeat 2 [Source:ZFIN;Acc:ZDB-GENE-050320-95]" "groupXIX" 6319533 6321650 1 "ENSGACG00000004691" -0.118026455330164 6.64828588308303 0.749870012324838 0.38651738875696 0.99957234361132 0.92383709649631
"ENSGACG00000004695" "groupXIX-777" "groupXIX" 6322225 6322429 5.55 7.4e-08 "stra6" "stimulated by retinoic acid gene 6 homolog (mouse) [Source:ZFIN;Acc:ZDB-GENE-060616-252]" "groupXIX" 6323877 6333690 -1 "ENSGACG00000004695" -0.216025353248479 2.88970692499598 0.497660428266691 0.480529917412277 0.99957234361132 0.973081389881743
"ENSGACG00000004699" "groupI-216" "groupI" 426456 426660 2.12 1.8e-06 "rpl35a" "ribosomal protein L35a [Source:ZFIN;Acc:ZDB-GENE-040718-190]" "groupI" 422752 424954 1 "ENSGACG00000004699" 0.0828676443119731 7.2164925713096 0.912641299734844 0.339414574146777 0.99957234361132 0.88814036875469
"ENSGACG00000004701" "groupXXI-696" "groupXXI" 10071910 10072114 7.51 4.07e-08 "" "" "groupXXI" 10060951 10061397 1 "ENSGACG00000004701" -0.0940725393320967 8.07240275799557 0.414528593350372 0.51967987352693 0.99957234361132 0.984399531403919
"ENSGACG00000004704" "groupX-1022" "groupX" 7137899 7138115 4.81 3.4e-06 "fam65b" "family with sequence similarity 65, member B [Source:ZFIN;Acc:ZDB-GENE-060503-342]" "groupX" 7126862 7143034 -1 "ENSGACG00000004704" -0.0698663702966089 5.00428317748378 0.435745454922866 0.509183123846502 0.99957234361132 0.982204165309102
"ENSGACG00000004706" "groupXXI-696" "groupXXI" 10071910 10072114 7.51 4.07e-08 "NRBP2" "nuclear receptor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:19339]" "groupXXI" 10081996 10087543 1 "ENSGACG00000004706" 0.0622137456793164 5.0974092434622 0.359954018309757 0.548531773660001 0.99957234361132 0.991087749145389
"ENSGACG00000004711" "groupI-216" "groupI" 426456 426660 2.12 1.8e-06 "RNPEPL1" "arginyl aminopeptidase (aminopeptidase B)-like 1 [Source:HGNC Symbol;Acc:HGNC:10079]" "groupI" 427703 435209 1 "ENSGACG00000004711" -0.0380729394883561 4.52204036807089 0.0305153473628366 0.861326034401426 0.99957234361132 0.999832494075397
"ENSGACG00000004742" "groupXV-1340" "groupXV" 867446 867650 3.25 9.72e-05 "mark3" "MAP/microtubule affinity-regulating kinase 3 [Source:ZFIN;Acc:ZDB-GENE-030131-6232]" "groupXV" 862018 885425 1 "ENSGACG00000004742" 0.0562442240765311 6.05753841363052 0.368053286221098 0.54406731076067 0.99957234361132 0.989990802290657
"ENSGACG00000004750" "groupVI-543" "groupVI" 5867280 5867484 4.77 4.53e-09 "" "" "groupVI" 5865442 5867472 -1 "ENSGACG00000004750" 1.1039218116375 4.8132841009721 4.43838161098314 0.0351395427995095 0.99957234361132 0.181338484203109
"ENSGACG00000004779" "groupXV-443" "groupXV" 903822 904026 2.26 5.46e-05 "trmt61a" "tRNA methyltransferase 61 homolog A (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-040718-5]" "groupXV" 889276 897659 1 "ENSGACG00000004779" 0.277983814295318 2.74446424173925 2.24205224989019 0.1343026255685 0.99957234361132 0.541026486768785
"ENSGACG00000004783" "groupXX-467" "groupXX" 2740850 2741066 3.39 1.04e-07 "zfpm2a" "zinc finger protein, multitype 2a [Source:ZFIN;Acc:ZDB-GENE-060130-4]" "groupXX" 2721722 2725472 -1 "ENSGACG00000004783" -0.0967380011504433 5.86643210175837 0.85382109471243 0.355473611286387 0.99957234361132 0.901717249397084
"ENSGACG00000004786" "groupXV-443" "groupXV" 903822 904026 2.26 5.46e-05 "bag5" "BCL2-associated athanogene 5 [Source:ZFIN;Acc:ZDB-GENE-050913-58]" "groupXV" 910490 913006 -1 "ENSGACG00000004786" -0.0653300538926967 3.65162357733659 0.424657680905849 0.514622054372878 0.99957234361132 0.983942815637767
"ENSGACG00000004794" "groupVIII-368" "groupVIII" 3250792 3250996 5.85 9.39e-13 "PHLPP1 (1 of 2)" "PH domain and leucine rich repeat protein phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:20610]" "groupVIII" 3236623 3248419 -1 "ENSGACG00000004794" -0.204073585708418 4.67282934787286 2.54389452791369 0.110721382364481 0.99957234361132 0.469952384094824
"ENSGACG00000004801" "groupXII-1208" "groupXII" 5076790 5076994 6.5 2.5e-08 "CHST13 (1 of 2)" "carbohydrate (chondroitin 4) sulfotransferase 13 [Source:HGNC Symbol;Acc:HGNC:21755]" "groupXII" 5079632 5080906 1 "ENSGACG00000004801" 0.223446490643468 0.13350161475443 0.536425794476148 0.463917779481786 0.99957234361132 0.96702392493355
"ENSGACG00000004809" "groupXV-962" "groupXV" 948411 948615 3.47 2.74e-05 "zfyve21" "zinc finger, FYVE domain containing 21 [Source:ZFIN;Acc:ZDB-GENE-030131-1296]" "groupXV" 946659 952197 1 "ENSGACG00000004809" 0.121435968880987 2.71656663541519 0.48165187759232 0.487675035207256 0.99957234361132 0.975620675003608
"ENSGACG00000004812" "groupVIII-368" "groupVIII" 3250792 3250996 5.85 9.39e-13 "TNS3 (1 of 2)" "tensin 3 [Source:HGNC Symbol;Acc:HGNC:21616]" "groupVIII" 3253480 3280790 1 "ENSGACG00000004812" 0.124976460958544 4.71670335955435 0.50714648862467 0.476376735244128 0.99957234361132 0.971694943519612
"ENSGACG00000004833" "groupVI-543" "groupVI" 5867280 5867484 4.77 4.53e-09 "capn1a" "calpain 1, (mu/I) large subunit a [Source:ZFIN;Acc:ZDB-GENE-040426-1263]" "groupVI" 5884178 5891657 1 "ENSGACG00000004833" -0.0317633960150439 7.25292946684668 0.110162219749014 0.739959526488397 0.99957234361132 0.999832494075397
"ENSGACG00000004839" "groupXII-907" "groupXII" 5136869 5137073 4.91 1.61e-07 "agrn" "agrin [Source:ZFIN;Acc:ZDB-GENE-030131-1033]" "groupXII" 5132168 5211178 -1 "ENSGACG00000004839" -0.0741669064157119 6.84976382799358 0.478005270433641 0.48932723908225 0.99957234361132 0.976227181965096
"ENSGACG00000004844" "groupXI-551" "groupXI" 449833 450037 2.22 4.47e-05 "rras" "related RAS viral (r-ras) oncogene homolog [Source:ZFIN;Acc:ZDB-GENE-041010-217]" "groupXI" 446669 450294 -1 "ENSGACG00000004844" -0.0958209690173474 2.85624976652885 0.258682585614849 0.61102668401043 0.99957234361132 0.999832494075397
"ENSGACG00000004849" "groupXV-638" "groupXV" 1202452 1202656 3.15 1.15e-05 "ap5s1" "adaptor-related protein complex 5, sigma 1 subunit [Source:ZFIN;Acc:ZDB-GENE-090313-184]" "groupXV" 1200467 1201836 -1 "ENSGACG00000004849" 0.367163603389304 1.04154210364052 2.39846015350733 0.121454749663388 0.99957234361132 0.503432262008366
"ENSGACG00000004851" "groupXV-638" "groupXV" 1202452 1202656 3.15 1.15e-05 "cdc25" "cell division cycle 25 homolog [Source:ZFIN;Acc:ZDB-GENE-000330-5]" "groupXV" 1206561 1211490 -1 "ENSGACG00000004851" 0.298217896729571 2.66287640262301 1.78304689122463 0.18177563041745 0.99957234361132 0.658394668704673
"ENSGACG00000004861" "groupXII-664" "groupXII" 5334970 5335174 7.62 7.56e-13 "agrn" "agrin [Source:ZFIN;Acc:ZDB-GENE-030131-1033]" "groupXII" 5312611 5314284 -1 "ENSGACG00000004861" -0.155268666737816 1.48121272192447 0.539035822981814 0.462832587539897 0.99957234361132 0.966602145021697
"ENSGACG00000004869" "groupXII-664" "groupXII" 5334970 5335174 7.62 7.56e-13 "mtor" "mechanistic target of rapamycin (serine/threonine kinase) [Source:ZFIN;Acc:ZDB-GENE-030131-2974]" "groupXII" 5335336 5401047 1 "ENSGACG00000004869" -0.0213811965467893 6.20248999303541 0.0660703642009963 0.797146689419638 0.99957234361132 0.999832494075397
"ENSGACG00000004874" "groupXVII-163" "groupXVII" 2924664 2924868 2.48 4.17e-07 "phc2b" "polyhomeotic-like 2b [Source:ZFIN;Acc:ZDB-GENE-040426-1113]" "groupXVII" 2910838 2922214 1 "ENSGACG00000004874" -0.128936472783063 3.19199383996467 1.14312339655442 0.284993304250231 0.99957234361132 0.830183117506035
"ENSGACG00000004874" "groupXVII-429" "groupXVII" 2918728 2918932 3 1.48e-06 "phc2b" "polyhomeotic-like 2b [Source:ZFIN;Acc:ZDB-GENE-040426-1113]" "groupXVII" 2910838 2922214 1 "ENSGACG00000004874" -0.128936472783063 3.19199383996467 1.14312339655442 0.284993304250231 0.99957234361132 0.830183117506035
"ENSGACG00000004880" "groupXVII-163" "groupXVII" 2924664 2924868 2.48 4.17e-07 "TCP11" "t-complex 11, testis-specific [Source:HGNC Symbol;Acc:HGNC:11658]" "groupXVII" 2925796 2929787 1 "ENSGACG00000004880" 0.0534627214280745 1.21682210720011 0.0450942464221882 0.831830823897539 0.99957234361132 0.999832494075397
"ENSGACG00000004886" "groupXV-1198" "groupXV" 1266256 1266460 3.68 7.31e-06 "rab11fip5a" "RAB11 family interacting protein 5a (class I) [Source:ZFIN;Acc:ZDB-GENE-090313-206]" "groupXV" 1264893 1265333 -1 "ENSGACG00000004886" 0.0774804849703141 1.68859657915708 0.152237476739282 0.696406250185206 0.99957234361132 0.999832494075397
"ENSGACG00000004888" "groupXV-1198" "groupXV" 1266256 1266460 3.68 7.31e-06 "" "" "groupXV" 1291437 1294351 1 "ENSGACG00000004888" -0.134031831071265 2.52883546598435 0.183592918780072 0.668303553096988 0.99957234361132 0.999832494075397
"ENSGACG00000004889" "groupXVII-577" "groupXVII" 2949678 2949894 3.3 1.35e-06 "anks1ab" "ankyrin repeat and sterile alpha motif domain containing 1Ab [Source:ZFIN;Acc:ZDB-GENE-110107-1]" "groupXVII" 2937153 2960866 -1 "ENSGACG00000004889" -0.0469158593138449 4.30555842865344 0.216454069374135 0.641755124390991 0.99957234361132 0.999832494075397
"ENSGACG00000004891" "groupXV-306" "groupXV" 1299646 1299850 2.25 5.11e-06 "mavs" "mitochondrial antiviral signaling protein [Source:ZFIN;Acc:ZDB-GENE-070112-1402]" "groupXV" 1299495 1303130 1 "ENSGACG00000004891" 0.0112027481335132 2.08459097403882 0.00406753635799895 0.949147601104894 0.99957234361132 0.999832494075397
"ENSGACG00000004921" "groupXIII-259" "groupXIII" 2467273 2467477 2.18 3.63e-05 "tars" "threonyl-tRNA synthetase [Source:ZFIN;Acc:ZDB-GENE-041010-218]" "groupXIII" 2467189 2481081 1 "ENSGACG00000004921" 0.0985988793960125 5.12196481445206 0.872959327888839 0.350137342348502 0.99957234361132 0.897281303935845
"ENSGACG00000004951" "groupXV-872" "groupXV" 1385223 1385427 3.47 2.74e-05 "dctn1b" "dynactin 1b [Source:ZFIN;Acc:ZDB-GENE-050419-28]" "groupXV" 1373031 1389423 -1 "ENSGACG00000004951" 0.0404562208675925 7.80223350464658 0.250783232825142 0.61652411834838 0.99957234361132 0.999832494075397
"ENSGACG00000004954" "groupXVII-980" "groupXVII" 3154717 3154933 6.06 1.36e-06 "grm4" "glutamate receptor, metabotropic 4 [Source:ZFIN;Acc:ZDB-GENE-030131-5781]" "groupXVII" 3053327 3129303 1 "ENSGACG00000004954" -0.0666652088320683 5.26343440590463 0.553638379865832 0.456834853226612 0.99957234361132 0.964200724054353
"ENSGACG00000004974" "groupV-448" "groupV" 6019721 6019925 2.55 3.48e-05 "daglb" "diacylglycerol lipase, beta [Source:ZFIN;Acc:ZDB-GENE-070619-2]" "groupV" 6011305 6018511 1 "ENSGACG00000004974" 0.0418310721137786 4.31185702279235 0.219663032967921 0.639296790349789 0.99957234361132 0.999832494075397
"ENSGACG00000004985" "groupXVII-980" "groupXVII" 3154717 3154933 6.06 1.36e-06 "igfn1.1" "immunoglobulin-like and fibronectin type III domain containing 1, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-050327-30]" "groupXVII" 3158233 3172862 1 "ENSGACG00000004985" -0.0758776662763983 0.815641624381278 0.0774256594515617 0.780816873246 0.99957234361132 0.999832494075397
"ENSGACG00000004995" "groupV-448" "groupV" 6019721 6019925 2.55 3.48e-05 "SPAG9" "sperm associated antigen 9 [Source:HGNC Symbol;Acc:HGNC:14524]" "groupV" 6020535 6045121 1 "ENSGACG00000004995" -0.00797513658101969 5.0608230546039 0.00740613951168712 0.931419571200641 0.99957234361132 0.999832494075397
"ENSGACG00000005014" "groupV-595" "groupV" 6138723 6138927 2.8 3.88e-05 "mkl1b" "megakaryoblastic leukemia (translocation) 1b [Source:ZFIN;Acc:ZDB-GENE-030131-681]" "groupV" 6128423 6139279 -1 "ENSGACG00000005014" 0.114851832468838 4.74455421150841 0.766662615723732 0.381251483094012 0.99957234361132 0.9193895378509
"ENSGACG00000005042" "groupVI-564" "groupVI" 5935929 5936145 3.92 1.4e-06 "nsmce4a" "non-SMC element 4 homolog A (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-050522-111]" "groupVI" 5920586 5924012 1 "ENSGACG00000005042" 0.0197116918359604 4.14979350307905 0.0368419235937445 0.847787245564923 0.99957234361132 0.999832494075397
"ENSGACG00000005061" "groupXVI-1122" "groupXVI" 10338778 10338994 3.75 1.99e-05 "myo3b" "myosin IIIB [Source:ZFIN;Acc:ZDB-GENE-070706-2]" "groupXVI" 10329406 10372640 -1 "ENSGACG00000005061" -0.201805478296224 2.47666443908394 0.494738090068161 0.481821329508346 0.99957234361132 0.973474852611306
"ENSGACG00000005066" "groupVI-564" "groupVI" 5935929 5936145 3.92 1.4e-06 "" "" "groupVI" 5941803 5946494 1 "ENSGACG00000005066" -0.0279800458626342 3.89377510664274 0.0704712719364373 0.790651840854875 0.99957234361132 0.999832494075397
"ENSGACG00000005079" "groupVI-288" "groupVI" 6080408 6080612 4.08 4.1e-11 "unc5b" "unc-5 homolog B (C. elegans) [Source:ZFIN;Acc:ZDB-GENE-041213-1]" "groupVI" 6064567 6076218 1 "ENSGACG00000005079" -0.101786048063614 3.09459686425517 0.499109152584422 0.479891814530577 0.99957234361132 0.972843586016287
"ENSGACG00000005093" "groupXVIII-929" "groupXVIII" 1988034 1988250 4.23 7.14e-05 "brms1lb" "breast cancer metastasis-suppressor 1-like b [Source:ZFIN;Acc:ZDB-GENE-081031-54]" "groupXVIII" 1981953 1986446 1 "ENSGACG00000005093" -0.112865258280397 4.42297935642631 1.61950708694648 0.203160530961091 0.99957234361132 0.702297507311042
"ENSGACG00000005094" "groupVI-288" "groupVI" 6080408 6080612 4.08 4.1e-11 "slc29a3" "solute carrier family 29 (nucleoside transporters), member 3 [Source:ZFIN;Acc:ZDB-GENE-081107-66]" "groupVI" 6080449 6084722 1 "ENSGACG00000005094" -0.0431639646356037 3.27047248771077 0.0989790825095582 0.753058231596363 0.99957234361132 0.999832494075397
"ENSGACG00000005101" "groupX-812" "groupX" 7762481 7762685 3.68 7.31e-06 "TRIB1" "tribbles pseudokinase 1 [Source:HGNC Symbol;Acc:HGNC:16891]" "groupX" 7736651 7741555 1 "ENSGACG00000005101" 0.0214979082757836 3.29016236091021 0.026597832757842 0.870448817182076 0.99957234361132 0.999832494075397
"ENSGACG00000005108" "groupVI-894" "groupVI" 6094683 6094887 11.55 4.64e-15 "psap" "prosaposin [Source:ZFIN;Acc:ZDB-GENE-020108-1]" "groupVI" 6087120 6093868 -1 "ENSGACG00000005108" 0.267506318116586 8.6500252266856 1.28068326815242 0.25777203179917 0.99957234361132 0.793903061814126
"ENSGACG00000005108" "groupVI-794" "groupVI" 6095079 6095283 4.12 4.41e-07 "psap" "prosaposin [Source:ZFIN;Acc:ZDB-GENE-020108-1]" "groupVI" 6087120 6093868 -1 "ENSGACG00000005108" 0.267506318116586 8.6500252266856 1.28068326815242 0.25777203179917 0.99957234361132 0.793903061814126
"ENSGACG00000005109" "groupXXI-300" "groupXXI" 10944284 10944488 2.37 7.8e-05 "abi1b (1 of 2)" "abl-interactor 1b [Source:ZFIN;Acc:ZDB-GENE-060929-1182]" "groupXXI" 10943495 10968649 1 "ENSGACG00000005109" -0.0918253267020978 3.71839191465447 0.752936291599676 0.385548172862551 0.99957234361132 0.922941904104364
"ENSGACG00000005112" "groupXVIII-929" "groupXVIII" 1988034 1988250 4.23 7.14e-05 "calm3b" "calmodulin 3b (phosphorylase kinase, delta) [Source:ZFIN;Acc:ZDB-GENE-030131-527]" "groupXVIII" 2009757 2017268 -1 "ENSGACG00000005112" 0.000995262428150479 8.51525668661286 0.00020219235506147 0.988654914011498 0.99957234361132 0.999832494075397
"ENSGACG00000005113" "groupX-812" "groupX" 7762481 7762685 3.68 7.31e-06 "fam91a1" "family with sequence similarity 91, member A1 [Source:ZFIN;Acc:ZDB-GENE-040426-1187]" "groupX" 7766479 7781903 -1 "ENSGACG00000005113" -0.0509056156805449 5.99085790578186 0.286326881636462 0.592584023393692 0.99957234361132 0.99919257447241
"ENSGACG00000005141" "groupXXI-207" "groupXXI" 10991207 10991411 4.08 4.1e-11 "apbb1ip" "amyloid beta (A4) precursor protein-binding, family B, member 1 interacting protein [Source:ZFIN;Acc:ZDB-GENE-040426-1318]" "groupXXI" 10982173 10991902 -1 "ENSGACG00000005141" 0.623491109985762 1.37719036558229 1.26138921535112 0.26138829481536 0.99957234361132 0.799285075649716
"ENSGACG00000005150" "groupVI-894" "groupVI" 6094683 6094887 11.55 4.64e-15 "nolc1" "nucleolar and coiled-body phosphoprotein 1 [Source:ZFIN;Acc:ZDB-GENE-030131-6349]" "groupVI" 6102515 6104393 1 "ENSGACG00000005150" 0.0285385434199029 3.78208199462567 0.0838436018501518 0.772154710662559 0.99957234361132 0.999832494075397
"ENSGACG00000005150" "groupVI-794" "groupVI" 6095079 6095283 4.12 4.41e-07 "nolc1" "nucleolar and coiled-body phosphoprotein 1 [Source:ZFIN;Acc:ZDB-GENE-030131-6349]" "groupVI" 6102515 6104393 1 "ENSGACG00000005150" 0.0285385434199029 3.78208199462567 0.0838436018501518 0.772154710662559 0.99957234361132 0.999832494075397
"ENSGACG00000005166" "groupXII-186" "groupXII" 5605956 5606160 2.38 3.17e-07 "szrd1" "SUZ RNA binding domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-050522-55]" "groupXII" 5604931 5607129 -1 "ENSGACG00000005166" -0.00390882459768263 3.03341292624939 0.000796395671780914 0.977486300501803 0.99957234361132 0.999832494075397
"ENSGACG00000005176" "groupXIX-267" "groupXIX" 6715952 6716156 2.96 5.26e-07 "pias1b" "protein inhibitor of activated STAT, 1b [Source:ZFIN;Acc:ZDB-GENE-050419-202]" "groupXIX" 6715666 6722551 1 "ENSGACG00000005176" 0.0863605503229831 3.38843416072871 0.678443313519222 0.410123279388398 0.99957234361132 0.940114657942392
"ENSGACG00000005249" "groupXI-643" "groupXI" 961235 961439 2.49 9.67e-05 "pex12" "peroxisomal biogenesis factor 12 [Source:ZFIN;Acc:ZDB-GENE-040426-929]" "groupXI" 961212 964235 1 "ENSGACG00000005249" 0.144035952373101 2.13436502984255 0.80335130427204 0.370093269728672 0.99957234361132 0.911233723941202
"ENSGACG00000005250" "groupXI-336" "groupXI" 1002920 1003136 3.17 7.98e-08 "hdac5" "histone deacetylase 5 [Source:ZFIN;Acc:ZDB-GENE-121219-3]" "groupXI" 968743 982328 -1 "ENSGACG00000005250" 0.0735790269054807 6.02239532535241 0.622003508094519 0.430303742849649 0.99957234361132 0.951655705337749
"ENSGACG00000005261" "groupXI-336" "groupXI" 1002920 1003136 3.17 7.98e-08 "cyb561" "cytochrome b-561 [Source:ZFIN;Acc:ZDB-GENE-070713-3]" "groupXI" 1007842 1013381 1 "ENSGACG00000005261" 0.0723515627257043 3.07860242675693 0.281413724093944 0.595776105595202 0.99957234361132 0.999829382406319
"ENSGACG00000005280" "groupXVIII-622" "groupXVIII" 2321434 2321638 3.03 1.24e-05 "nrxn3b" "neurexin 3b [Source:ZFIN;Acc:ZDB-GENE-070206-10]" "groupXVIII" 2211718 2416099 -1 "ENSGACG00000005280" -0.094440503916941 6.63525085780929 1.23707384469321 0.266035741436522 0.99957234361132 0.805024373178944
"ENSGACG00000005316" "groupXII-1211" "groupXII" 5822959 5823163 3.47 2.74e-05 "fam131c" "family with sequence similarity 131, member C [Source:ZFIN;Acc:ZDB-GENE-050706-119]" "groupXII" 5810740 5816656 -1 "ENSGACG00000005316" -0.140987629111344 1.70352170136647 0.537008607077585 0.463675107517078 0.99957234361132 0.96702392493355
"ENSGACG00000005322" "groupXII-1211" "groupXII" 5822959 5823163 3.47 2.74e-05 "EPHA2 (1 of 2)" "EPH receptor A2 [Source:HGNC Symbol;Acc:HGNC:3386]" "groupXII" 5828451 5848775 -1 "ENSGACG00000005322" -0.16232860346985 3.59158864786836 1.54606831847211 0.213716803393439 0.99957234361132 0.722296932527649
"ENSGACG00000005323" "groupV-852" "groupV" 6558770 6558974 3.47 8.45e-05 "cacna1g" "calcium channel, voltage-dependent, T type, alpha 1G subunit [Source:ZFIN;Acc:ZDB-GENE-090514-2]" "groupV" 6457076 6571528 -1 "ENSGACG00000005323" 0.052973334634921 5.96649372653036 0.155221764955748 0.693594376755406 0.99957234361132 0.999832494075397
"ENSGACG00000005343" "groupVI-1656" "groupVI" 6321958 6322174 5.48 4.65e-05 "ZC3H8" "zinc finger CCCH-type containing 8 [Source:HGNC Symbol;Acc:HGNC:30941]" "groupVI" 6305593 6312081 1 "ENSGACG00000005343" -0.155012695978513 3.82476257330337 2.41197900923575 0.120410058837804 0.99957234361132 0.500190381293984
"ENSGACG00000005354" "groupVI-1656" "groupVI" 6321958 6322174 5.48 4.65e-05 "ITGA9" "integrin, alpha 9 [Source:HGNC Symbol;Acc:HGNC:6145]" "groupVI" 6322334 6356621 -1 "ENSGACG00000005354" -0.0510727121747046 1.79925018714755 0.0858739254347034 0.769489642282261 0.99957234361132 0.999832494075397
"ENSGACG00000005362" "groupI-107" "groupI" 1242388 1242592 2.19 2.92e-08 "gemin4" "gem (nuclear organelle) associated protein 4 [Source:ZFIN;Acc:ZDB-GENE-050522-188]" "groupI" 1236297 1242154 -1 "ENSGACG00000005362" 0.120784293322723 3.33245848900503 1.25106839027898 0.263348518608461 0.99957234361132 0.801465229650989
"ENSGACG00000005363" "groupXV-1344" "groupXV" 1614789 1614993 3.47 8.45e-05 "numb" "numb homolog (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-060422-1]" "groupXV" 1596272 1609737 -1 "ENSGACG00000005363" -0.0979455878563481 3.78493367757055 0.74642410226811 0.387610748132216 0.99957234361132 0.924623366277236
"ENSGACG00000005366" "groupI-107" "groupI" 1242388 1242592 2.19 2.92e-08 "zgc:198241" "zgc:198241 [Source:ZFIN;Acc:ZDB-GENE-080303-14]" "groupI" 1242776 1245714 1 "ENSGACG00000005366" 0.47496765850054 2.0538817769767 2.76587882677171 0.0962937907988247 0.99957234361132 0.42355968649413
"ENSGACG00000005369" "groupXV-1344" "groupXV" 1614789 1614993 3.47 8.45e-05 "galnt16" "UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 16 [Source:ZFIN;Acc:ZDB-GENE-131120-189]" "groupXV" 1628452 1643542 -1 "ENSGACG00000005369" 0.0842799329514862 6.22985599360983 0.725272550011493 0.39441984422361 0.99957234361132 0.929205392804046
"ENSGACG00000005372" "groupXVI-870" "groupXVI" 10632589 10632805 3.46 1.99e-05 "xirp2b" "xin actin-binding repeat containing 2b [Source:ZFIN;Acc:ZDB-GENE-030521-26]" "groupXVI" 10595505 10608371 -1 "ENSGACG00000005372" 0.00504889696296746 0.21424786635762 0.000324381860254519 0.985630393930737 0.99957234361132 0.999832494075397
"ENSGACG00000005372" "groupXVI-943" "groupXVI" 10628711 10628927 4.04 4.89e-06 "xirp2b" "xin actin-binding repeat containing 2b [Source:ZFIN;Acc:ZDB-GENE-030521-26]" "groupXVI" 10595505 10608371 -1 "ENSGACG00000005372" 0.00504889696296746 0.21424786635762 0.000324381860254519 0.985630393930737 0.99957234361132 0.999832494075397
"ENSGACG00000005376" "groupXVII-699" "groupXVII" 3669787 3669991 3.47 8.96e-06 "ppm1j" "protein phosphatase 1J [Source:ZFIN;Acc:ZDB-GENE-091230-9]" "groupXVII" 3666388 3676360 1 "ENSGACG00000005376" 0.0878677390998009 5.7246137914295 0.440204904293338 0.507023573369226 0.99957234361132 0.981489191221297
"ENSGACG00000005378" "groupXVI-870" "groupXVI" 10632589 10632805 3.46 1.99e-05 "CSRNP3" "cysteine-serine-rich nuclear protein 3 [Source:HGNC Symbol;Acc:HGNC:30729]" "groupXVI" 10637202 10640910 1 "ENSGACG00000005378" -0.0983976608356071 5.04104056850784 1.12421868368374 0.289011872325971 0.99957234361132 0.835463985764632
"ENSGACG00000005378" "groupXVI-943" "groupXVI" 10628711 10628927 4.04 4.89e-06 "CSRNP3" "cysteine-serine-rich nuclear protein 3 [Source:HGNC Symbol;Acc:HGNC:30729]" "groupXVI" 10637202 10640910 1 "ENSGACG00000005378" -0.0983976608356071 5.04104056850784 1.12421868368374 0.289011872325971 0.99957234361132 0.835463985764632
"ENSGACG00000005395" "groupXIII-88" "groupXIII" 3636529 3636733 2.96 1.82e-12 "unc5db" "unc-5 homolog Db (C. elegans) [Source:ZFIN;Acc:ZDB-GENE-060531-162]" "groupXIII" 3541942 3609276 1 "ENSGACG00000005395" -0.121962159917538 3.9727905086131 1.30436859121729 0.253416789420212 0.99957234361132 0.787287683067515
