"ensembl_gene_id" "peak" "chr" "start" "end" "fc" "p.x" "mgi_symbol" "mgi_description" "chromosome_name" "start_position" "end_position" "strand" "band" "duplicate" "logFC_trended_only_disp" "logCPM_trended_only_disp" "p.y" "FDR_trended_only_disp"
"ENSMUSG00000016494" "chr1-2901" "chr1" 196768199 196768391 2.59 3.37e-06 "Cd34" "CD34 antigen" "1" 196765015 196787486 1 "H6" NA -0.0843068913 6.6565302257 0.1410361999 1
"ENSMUSG00000016520" "chr5-940" "chr5" 147887875 147888067 2.19 4.99e-07 "Lnx2" "ligand of numb-protein X 2" "5" 147828231 147888162 -1 "G3" NA 0.0215120101 2.312842986 0.8736868484 1
"ENSMUSG00000016520" "chr5-2751" "chr5" 147849249 147849441 3.53 2.93e-08 "Lnx2" "ligand of numb-protein X 2" "5" 147828231 147888162 -1 "G3" NA 0.0215120101 2.312842986 0.8736868484 1
"ENSMUSG00000016520" "chr5-4579" "chr5" 147862973 147863177 2.79 9.17e-05 "Lnx2" "ligand of numb-protein X 2" "5" 147828231 147888162 -1 "G3" NA 0.0215120101 2.312842986 0.8736868484 1
"ENSMUSG00000016528" "chr1-2764" "chr1" 132970944 132971136 2.2 4.02e-05 "Mapkapk2" "MAP kinase-activated protein kinase 2" "1" 132950281 132994144 -1 "E4" NA 0.0356114326 4.7419596235 0.623906109 1
"ENSMUSG00000016541" "chr15-2634" "chr15" 85292435 85292639 3.6 9.5e-07 "Atxn10" "ataxin 10" "15" 85166768 85294266 1 "E2" NA 0.0059010741 7.721981573 0.9148174121 1
"ENSMUSG00000016933" "chr2-2529" "chr2" 160592628 160592820 2.15 1.78e-05 "Plcg1" "phospholipase C, gamma 1" "2" 160557036 160601496 1 "H2" NA -0.0369806203 6.5403615403 0.5195300325 1
"ENSMUSG00000017009" "chr2-2208" "chr2" 164282222 164282414 2.1 3.82e-05 "Sdc4" "syndecan 4" "2" 164249747 164269387 -1 "H3" NA -0.0687726926 5.9590741183 0.2448513247 1
"ENSMUSG00000017132" "chr11-3851" "chr11" 118114947 118115151 4.28 3.45e-09 "Cyth1" "cytohesin 1" "11" 117993333 118109906 -1 "E2" NA -0.0449784456 6.4847287731 0.4343130533 1
"ENSMUSG00000017210" "chr11-4270" "chr11" 98570938 98571130 2.92 2.94e-06 "Med24" "mediator complex subunit 24" "11" 98565905 98590749 -1 "D" NA -0.0790277482 6.9696418797 0.1604754412 1
"ENSMUSG00000017376" "chr11-1254" "chr11" 78511212 78511404 2.17 2.44e-06 "Nlk" "nemo like kinase" "11" 78380670 78510927 -1 "B5" NA -0.0212590343 7.5470296994 0.7045646553 1
"ENSMUSG00000017376" "chr11-3858" "chr11" 78380717 78380909 2.53 4.69e-05 "Nlk" "nemo like kinase" "11" 78380670 78510927 -1 "B5" NA -0.0212590343 7.5470296994 0.7045646553 1
"ENSMUSG00000017376" "chr11-4195" "chr11" 78517705 78517897 4.05 2.48e-08 "Nlk" "nemo like kinase" "11" 78380670 78510927 -1 "B5" NA -0.0212590343 7.5470296994 0.7045646553 1
"ENSMUSG00000017390" "chr11-1908" "chr11" 78141627 78141819 2.29 2.57e-05 "Aldoc" "aldolase C, fructose-bisphosphate" "11" 78136470 78141283 1 "B5" NA -0.0356456766 9.6324105118 0.5059241781 1
"ENSMUSG00000017400" "chr11-4657" "chr11" 97896101 97896293 2.39 8.21e-05 "Stac2" "SH3 and cysteine rich domain 2" "11" 97897937 97914776 -1 "D" NA -0.0253038437 7.1544574612 0.6517105276 1
"ENSMUSG00000017400" "chr11-2652" "chr11" 97899086 97899290 2.2 8.5e-05 "Stac2" "SH3 and cysteine rich domain 2" "11" 97897937 97914776 -1 "D" NA -0.0253038437 7.1544574612 0.6517105276 1
"ENSMUSG00000017404" "chr11-4657" "chr11" 97896101 97896293 2.39 8.21e-05 "Rpl19" "ribosomal protein L19" "11" 97888024 97891806 1 "D" NA -0.0093442148 7.3247887187 0.8668943312 1
"ENSMUSG00000017412" "chr2-4146" "chr2" 52526172 52526364 2.92 1.14e-05 "Cacnb4" "calcium channel, voltage-dependent, beta 4 subunit" "2" 52283845 52532350 -1 "C1.1" NA -0.0157703745 8.3024781569 0.7746688954 1
"ENSMUSG00000017466" "chr11-7457" "chr11" 118183328 118183520 4.62 2.48e-07 "Timp2" "tissue inhibitor of metalloproteinase 2" "11" 118162383 118217054 -1 "E2" NA 0.0502028182 8.015527742 0.3612834521 1
"ENSMUSG00000017631" "chr11-4181" "chr11" 76359460 76359652 2.22 5.99e-05 "Abr" "active BCR-related gene" "11" 76230236 76435816 -1 "B5" NA -0.0453582113 9.1874939578 0.4007460684 1
"ENSMUSG00000017631" "chr11-5854" "chr11" 76333458 76333662 6.17 2.35e-09 "Abr" "active BCR-related gene" "11" 76230236 76435816 -1 "B5" NA -0.0453582113 9.1874939578 0.4007460684 1
"ENSMUSG00000017686" "chr11-2839" "chr11" 80114031 80114235 2.4 4.1e-06 "Rhot1" "ras homolog gene family, member T1" "11" 80022521 80081409 1 "B5" NA 0.0110230786 6.4823239371 0.8455647311 1
"ENSMUSG00000017692" "chr11-2839" "chr11" 80114031 80114235 2.4 4.1e-06 "Rhbdl3" "rhomboid, veinlet-like 3 (Drosophila)" "11" 80114414 80169457 1 "B5" NA 0.0860366533 4.2858503907 0.2878474286 1
"ENSMUSG00000017721" "chr2-4003" "chr2" 164320026 164320218 3.77 2.1e-09 "Pigt" "phosphatidylinositol glycan anchor biosynthesis, class T" "2" 164323020 164333801 1 "H3" NA -0.0461736968 5.9727649169 0.4383059148 1
"ENSMUSG00000017734" "chr2-4003" "chr2" 164320026 164320218 3.77 2.1e-09 "Dbndd2" "dysbindin (dystrobrevin binding protein 1) domain containing 2" "2" 164311606 164318819 1 "H3" NA 0.1189123472 5.910417902 0.0487 1
"ENSMUSG00000017929" "chr2-2871" "chr2" 167120593 167120797 2.35 1.52e-05 "B4galt5" "UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 5" "2" 167123944 167174683 -1 "H3" NA -0.0226036686 5.9448391654 0.7092092725 1
"ENSMUSG00000017978" "chr6-790" "chr6" 23788996 23789188 2.1 4.54e-08 "Cadps2" "Ca2+-dependent activator protein for secretion 2" "6" 23212773 23789421 -1 "A3.1" NA 0.0128137461 6.7587704677 0.8165160171 1
"ENSMUSG00000017978" "chr6-5092" "chr6" 23670287 23670479 4.86 3.4e-06 "Cadps2" "Ca2+-dependent activator protein for secretion 2" "6" 23212773 23789421 -1 "A3.1" NA 0.0128137461 6.7587704677 0.8165160171 1
"ENSMUSG00000018008" "chr15-4651" "chr15" 78498821 78499013 3.89 1.99e-05 "Cyth4" "cytohesin 4" "15" 78427477 78452449 1 "E1" NA -0.0132075331 3.1690950593 0.8958444308 1
"ENSMUSG00000018167" "chr11-3916" "chr11" 98223005 98223197 2.24 8.94e-05 "Stard3" "START domain containing 3" "11" 98219682 98242426 1 "D" NA 0.0055705066 5.069962542 0.9345741316 1
"ENSMUSG00000018171" "chr11-3884" "chr11" 86392089 86392281 2.68 1.24e-06 "Vmp1" "vacuole membrane protein 1" "11" 86397367 86497338 -1 "C" NA 0.0002118475 6.9558198416 0.995481649 1
"ENSMUSG00000018209" "chr2-5883" "chr2" 163961943 163962135 4.28 8.11e-08 "Stk4" "serine/threonine kinase 4" "2" 163896058 163981260 1 "H3" NA 0.0366545185 5.6858803196 0.5489381069 1
"ENSMUSG00000018326" "chr2-3363" "chr2" 163824671 163824863 2.27 1.74e-05 "Ywhab" "tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide" "2" 163820696 163844324 1 "H3" NA 0.009270937 9.1294470281 0.8632434632 1
"ENSMUSG00000018363" "chr11-3136" "chr11" 106685486 106685678 2.62 9.03e-07 "Smurf2" "SMAD specific E3 ubiquitin protein ligase 2" "11" 106681380 106782029 -1 "E1" NA 0.053196255 5.1343472783 0.4295565994 1
"ENSMUSG00000018378" "chr11-3083" "chr11" 87973297 87973489 2.63 1.77e-05 "Cuedc1" "CUE domain containing 1" "11" 87912648 88007642 1 "C" NA -0.018091567 4.7646368602 0.7971920659 1
"ENSMUSG00000018378" "chr11-5656" "chr11" 87914016 87914208 4.47 1.82e-08 "Cuedc1" "CUE domain containing 1" "11" 87912648 88007642 1 "C" NA -0.018091567 4.7646368602 0.7971920659 1
"ENSMUSG00000018395" "chr11-6834" "chr11" 53398637 53398829 6.16 3.57e-09 "Kif3a" "kinesin family member 3A" "11" 53380881 53417746 1 "B1.3" NA 0.0259469677 7.6457112234 0.638513976 1
"ENSMUSG00000018398" "chr11-1638" "chr11" 53339419 53339611 2.11 3.54e-06 "40793" "septin 8" "11" 53332759 53363067 1 "B1.3" NA -0.0262445272 8.5641410891 0.6307369174 1
"ENSMUSG00000018411" "chr11-3943" "chr11" 104130584 104130776 2.74 1.69e-06 "Mapt" "microtubule-associated protein tau" "11" 104092704 104193404 1 "E1" NA -0.0148678117 9.009780528 0.7837644223 1
"ENSMUSG00000018411" "chr11-5310" "chr11" 104166936 104167140 2.7 6.45e-05 "Mapt" "microtubule-associated protein tau" "11" 104092704 104193404 1 "E1" NA -0.0148678117 9.009780528 0.7837644223 1
"ENSMUSG00000018417" "chr1-6041" "chr1" 51937817 51938009 4.28 8.11e-08 "Myo1b" "myosin IB" "1" 51806609 51972915 -1 "C1.1" NA -0.0832678063 5.3344824895 0.1964162345 1
"ENSMUSG00000018427" "chr11-2699" "chr11" 86772696 86772888 2.2 4.02e-05 "Ypel2" "yippee-like 2 (Drosophila)" "11" 86749927 86807209 -1 "C" NA 0.0606795188 5.9137275167 0.3149798463 1
"ENSMUSG00000018427" "chr11-5945" "chr11" 86801946 86802150 3.29 5.03e-05 "Ypel2" "yippee-like 2 (Drosophila)" "11" 86749927 86807209 -1 "C" NA 0.0606795188 5.9137275167 0.3149798463 1
"ENSMUSG00000018428" "chr11-3321" "chr11" 88759212 88759404 4.22 5.89e-09 "Akap1" "A kinase (PRKA) anchor protein 1" "11" 88692106 88725900 -1 "C" NA -0.0198788832 5.3826668883 0.7527322699 1
"ENSMUSG00000018433" "chr11-1000" "chr11" 107050354 107050546 2.08 3.19e-07 "Nol11" "nucleolar protein 11" "11" 107027977 107050695 -1 "E1" NA 0.0307877113 4.6589676973 0.6766530755 1
"ENSMUSG00000018501" "chr11-6909" "chr11" 62141395 62141587 3.31 6.9e-05 "Ncor1" "nuclear receptor co-repressor 1" "11" 62129928 62272043 -1 "B2" NA -0.0349037173 7.7597586433 0.5278479486 1
"ENSMUSG00000018548" "chr11-5946" "chr11" 87036954 87037158 5.83 1.46e-08 "Trim37" "tripartite motif-containing 37" "11" 86940579 87034185 1 "C" NA -0.0203323152 8.8403192966 0.7083386855 1
"ENSMUSG00000018567" "chr11-3267" "chr11" 69808901 69809093 2.32 3.79e-05 "Gabarap" "gamma-aminobutyric acid receptor associated protein" "11" 69804645 69808453 1 "B3" NA 0.0438449649 6.7469920198 0.4412057466 1
"ENSMUSG00000018572" "chr11-3267" "chr11" 69808901 69809093 2.32 3.79e-05 "Phf23" "PHD finger protein 23" "11" 69809279 69813511 1 "B3" NA 0.1179687918 5.3633018897 0.0662 1
"ENSMUSG00000018672" "chr11-1322" "chr11" 96701389 96701581 3.19 1.93e-13 "Copz2" "coatomer protein complex, subunit zeta 2" "11" 96711184 96722517 1 "D" NA -0.1099828701 1.5120649586 0.4498240325 1
"ENSMUSG00000018678" "chr11-5244" "chr11" 96824804 96825008 2.79 9.17e-05 "Sp2" "Sp2 transcription factor" "11" 96814654 96844273 -1 "D" NA -0.1031027274 3.8236134718 0.2454313712 1
"ENSMUSG00000018707" "chr12-3721" "chr12" 111848576 111848768 4.13 4.89e-06 "Dync1h1" "dynein cytoplasmic 1 heavy chain 1" "12" 111839662 111905155 1 "F1" NA -0.0879642378 8.9306464391 0.104 1
"ENSMUSG00000018822" "chr19-1405" "chr19" 42320692 42320884 4.03 1.81e-09 "Sfrp5" "secreted frizzled-related sequence protein 5" "19" 42272461 42276742 -1 "C3" NA 0.4027577012 -0.1988404846 0.0634 1
"ENSMUSG00000018846" "chr11-5600" "chr11" 35557597 35557801 2.79 9.17e-05 "Pank3" "pantothenate kinase 3" "11" 35582986 35604787 1 "A4" NA 0.0328948074 6.1767944689 0.5752887382 1
"ENSMUSG00000018849" "chr11-5403" "chr11" 35728708 35728900 3.2 4.53e-06 "Wwc1" "WW, C2 and coiled-coil domain containing 1" "11" 35651902 35794029 -1 "A4" NA -0.0374580496 7.001837491 0.5064164957 1
"ENSMUSG00000018849" "chr11-5601" "chr11" 35718207 35718411 3.23 2.95e-06 "Wwc1" "WW, C2 and coiled-coil domain containing 1" "11" 35651902 35794029 -1 "A4" NA -0.0374580496 7.001837491 0.5064164957 1
"ENSMUSG00000018858" "chr11-6499" "chr11" 115272000 115272192 3.06 1.45e-05 "Ict1" "immature colon carcinoma transcript 1" "11" 115265066 115273988 1 "E2" NA -0.062424965 5.0651493199 0.3587411502 1
"ENSMUSG00000018865" "chr15-758" "chr15" 83908927 83909119 2.08 4.76e-07 "Sult4a1" "sulfotransferase family 4A, member 1" "15" 83906527 83936184 -1 "E2" NA -0.0289734493 9.0463740886 0.5924259342 1
"ENSMUSG00000018882" "chr11-1745" "chr11" 97151571 97151763 2.3 1.56e-06 "Mrpl45" "mitochondrial ribosomal protein L45" "11" 97177030 97191234 1 "D" NA 0.0340084074 5.0048070686 0.6173108423 1
"ENSMUSG00000018899" "chr11-1639" "chr11" 53583092 53583284 2.03 1.04e-05 "Irf1" "interferon regulatory factor 1" "11" 53583516 53591876 1 "B1.3" NA 0.1120709451 2.4135930149 0.3632549017 1
"ENSMUSG00000018899" "chr11-4903" "chr11" 53575899 53576091 2.92 1.14e-05 "Irf1" "interferon regulatory factor 1" "11" 53583516 53591876 1 "B1.3" NA 0.1120709451 2.4135930149 0.3632549017 1
"ENSMUSG00000018965" "chr5-807" "chr5" 33354254 33354446 2.2 6.46e-09 "Ywhah" "tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide" "5" 33361465 33370615 1 "B1" NA -0.021163322 9.8753193114 0.6933342082 1
"ENSMUSG00000019055" "chr4-3098" "chr4" 147312377 147312569 3.77 2.1e-09 "Plod1" "procollagen-lysine, 2-oxoglutarate 5-dioxygenase 1" "4" 147283862 147310876 -1 "E2" NA 0.2305860891 4.3962408472 0.00311 0.224
"ENSMUSG00000019146" "chr15-2913" "chr15" 77857318 77857510 2.68 9.4e-05 "Cacng2" "calcium channel, voltage-dependent, gamma subunit 2" "15" 77822178 77950458 -1 "E1" NA 0.0167378879 6.8469679778 0.7653849072 1
"ENSMUSG00000019146" "chr15-1196" "chr15" 77952148 77952352 2.06 7.13e-05 "Cacng2" "calcium channel, voltage-dependent, gamma subunit 2" "15" 77822178 77950458 -1 "E1" NA 0.0167378879 6.8469679778 0.7653849072 1
"ENSMUSG00000019188" "chr2-3969" "chr2" 152554237 152554429 3.89 7.31e-09 "H13" "histocompatibility 13" "2" 152495197 152534406 1 "H1" NA 0.0476563698 5.975638959 0.4254225931 1
"ENSMUSG00000019188" "chr2-5251" "chr2" 152553000 152553192 2.82 2.25e-06 "H13" "histocompatibility 13" "2" 152495197 152534406 1 "H1" NA 0.0476563698 5.975638959 0.4254225931 1
"ENSMUSG00000019188" "chr2-8624" "chr2" 152549156 152549348 3.89 1.99e-05 "H13" "histocompatibility 13" "2" 152495197 152534406 1 "H1" NA 0.0476563698 5.975638959 0.4254225931 1
"ENSMUSG00000019194" "chr7-3498" "chr7" 31903822 31904014 2.53 4.69e-05 "Scn1b" "sodium channel, voltage-gated, type I, beta" "7" 31901544 31911964 -1 "B1" NA -0.0826228198 8.9318850344 0.127 1
"ENSMUSG00000019302" "chr11-4672" "chr11" 100892091 100892283 2.8 3.34e-05 "Atp6v0a1" "ATPase, H+ transporting, lysosomal V0 subunit A1" "11" 100870766 100925033 1 "D" NA -0.0365766662 9.0085961388 0.4990938605 1
"ENSMUSG00000019433" "chr8-3749" "chr8" 86140190 86140382 4.09 3.45e-07 "Gipc1" "GIPC PDZ domain containing family, member 1" "8" 86176577 86188687 1 "C2" NA -0.1061218448 6.0357154155 0.0742 1
"ENSMUSG00000019471" "chr9-2273" "chr9" 20958219 20958411 2.27 1.74e-05 "Cdc37" "cell division cycle 37 homolog (S. cerevisiae)" "9" 20942985 20954350 -1 "A3" NA -0.0069931712 6.8098096067 0.9026988009 1
"ENSMUSG00000019471" "chr9-1166" "chr9" 20966077 20966281 2.4 4.88e-07 "Cdc37" "cell division cycle 37 homolog (S. cerevisiae)" "9" 20942985 20954350 -1 "A3" NA -0.0069931712 6.8098096067 0.9026988009 1
"ENSMUSG00000019478" "chr8-4287" "chr8" 126350751 126350955 2.63 4.46e-05 "Rab4a" "RAB4A, member RAS oncogene family" "8" 126329885 126359187 1 "E2" NA -0.0237726219 4.7878648751 0.7411681584 1
"ENSMUSG00000019590" "chr11-2406" "chr11" 105806183 105806375 3.22 4.57e-10 "Cyb561" "cytochrome b-561" "11" 105795016 105814650 -1 "E1" NA 0.0120355536 6.148388194 0.8346486016 1
"ENSMUSG00000019590" "chr11-3945" "chr11" 105797952 105798144 2.92 7.64e-07 "Cyb561" "cytochrome b-561" "11" 105795016 105814650 -1 "E1" NA 0.0120355536 6.148388194 0.8346486016 1
"ENSMUSG00000019659" "chr9-2032" "chr9" 110557058 110557262 2.4 3.51e-05 "Ccdc12" "coiled-coil domain containing 12" "9" 110559007 110614094 1 "F2" NA -0.0336871051 4.2916814884 0.6716285605 1
"ENSMUSG00000019699" "chr1-2021" "chr1" 178915354 178915546 2.39 1.56e-05 "Akt3" "thymoma viral proto-oncogene 3" "1" 178950204 179188334 -1 "H4" NA -0.0429769327 7.381545754 0.4415466116 1
"ENSMUSG00000019726" "chr13-1467" "chr13" 13640737 13640929 2.12 8.66e-05 "Lyst" "lysosomal trafficking regulator" "13" 13682676 13869710 1 "A1" NA -0.1053859709 5.7204612006 0.0843 1
"ENSMUSG00000019768" "chr10-3696" "chr10" 5733463 5733667 4.63 1.67e-07 "Esr1" "estrogen receptor 1 (alpha)" "10" 5340927 5734948 -1 "A1" NA 0.1743060685 1.6378473655 0.2261593646 1
"ENSMUSG00000019769" "chr10-2555" "chr10" 4754843 4755035 2.7 2.45e-05 "Syne1" "synaptic nuclear envelope 1" "10" 4795849 5326338 1 "A1" NA -0.1136805258 9.1976762888 0.0351 0.997
"ENSMUSG00000019769" "chr10-2222" "chr10" 4817816 4818020 2.2 8.5e-05 "Syne1" "synaptic nuclear envelope 1" "10" 4795849 5326338 1 "A1" NA -0.1136805258 9.1976762888 0.0351 0.997
"ENSMUSG00000019796" "chr10-1347" "chr10" 7312105 7312297 2.16 2.67e-05 "Lrp11" "low density lipoprotein receptor-related protein 11" "10" 7309598 7345281 1 "A1" NA -0.0391937388 7.5772436011 0.4812579531 1
"ENSMUSG00000019806" "chr10-2163" "chr10" 13564342 13564534 2.81 8.65e-06 "Aig1" "androgen-induced 1" "10" 13366860 13588786 -1 "A2" NA 0.0902553709 5.4741900256 0.1509956265 1
"ENSMUSG00000019820" "chr10-1536" "chr10" 12631682 12631874 2.53 1.19e-06 "Utrn" "utrophin" "10" 12101986 12589163 -1 "A1" NA -0.0117593819 6.0274020554 0.8432266746 1
"ENSMUSG00000019828" "chr10-2851" "chr10" 10416901 10417093 3.08 5.69e-05 "Grm1" "glutamate receptor, metabotropic 1" "10" 10405857 10802154 -1 "A1" NA 0.0145276393 4.6923978954 0.8480575763 1
"ENSMUSG00000019838" "chr10-2893" "chr10" 39773482 39773674 3.06 1.45e-05 "Slc16a10" "solute carrier family 16 (monocarboxylic acid transporters), member 10" "10" 39753341 39862062 -1 "B1" NA 0.103342202 1.5106522164 0.4778183714 1
"ENSMUSG00000019843" "chr10-3816" "chr10" 39226677 39226881 2.79 9.17e-05 "Fyn" "Fyn proto-oncogene" "10" 39088661 39285187 1 "B1" NA -0.0030739749 6.8957714203 0.957453128 1
"ENSMUSG00000019850" "chr10-3553" "chr10" 18638040 18638232 2.53 4.69e-05 "Tnfaip3" "tumor necrosis factor, alpha-induced protein 3" "10" 18720716 18735463 -1 "A3" NA 0.0615637927 2.6906731791 0.5942599482 1
"ENSMUSG00000019851" "chr10-3553" "chr10" 18638040 18638232 2.53 4.69e-05 "Perp" "PERP, TP53 apoptosis effector" "10" 18564877 18576879 1 "A3" NA -0.0052441155 2.338937539 0.9737579092 1
"ENSMUSG00000019873" "chr10-2222" "chr10" 66516281 66516473 2.63 1.77e-05 "Reep3" "receptor accessory protein 3" "10" 66474256 66559605 -1 "B5.1" NA 0.0294286592 4.068403131 0.7339333143 1
"ENSMUSG00000019889" "chr10-3212" "chr10" 28373996 28374188 3.28 3.55e-07 "Ptprk" "protein tyrosine phosphatase, receptor type, K" "10" 27794626 28317203 1 "A4" NA -0.0174691724 6.2139572402 0.7717116027 1
"ENSMUSG00000019899" "chr10-3570" "chr10" 26891316 26891508 5.84 2.16e-08 "Lama2" "laminin, alpha 2" "10" 26701094 27336748 -1 "A4" NA -0.0594984017 3.344196731 0.5497747876 1
"ENSMUSG00000019907" "chr10-2772" "chr10" 107527034 107527226 2.59 3.37e-06 "Ppp1r12a" "protein phosphatase 1, regulatory (inhibitor) subunit 12A" "10" 107599249 107714631 1 "D1" NA 0.0764601673 5.930569149 0.2002650293 1
"ENSMUSG00000019907" "chr10-4381" "chr10" 107638275 107638467 4.22 5.89e-09 "Ppp1r12a" "protein phosphatase 1, regulatory (inhibitor) subunit 12A" "10" 107599249 107714631 1 "D1" NA 0.0764601673 5.930569149 0.2002650293 1
"ENSMUSG00000019916" "chr10-1457" "chr10" 58797407 58797599 2.24 2.42e-06 "P4ha1" "procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha 1 polypeptide" "10" 58786044 58836052 1 "B4" NA 0.3211081655 6.1404374179 4.98e-08 2.23e-05
"ENSMUSG00000019920" "chr10-804" "chr10" 57833988 57834180 2.07 9.63e-08 "Lims1" "LIM and senescent cell antigen-like domains 1" "10" 57786214 57887439 1 "B4" NA 0.0696686187 4.8234045323 0.3273383801 1
"ENSMUSG00000019944" "chr10-3285" "chr10" 68738176 68738368 2.8 3.34e-05 "Rhobtb1" "Rho-related BTB domain containing 1" "10" 68614182 68754539 1 "B5.3" NA 0.0040744478 2.5467228024 0.9723507485 1
"ENSMUSG00000019947" "chr10-631" "chr10" 67599136 67599328 2.05 1.83e-08 "Arid5b" "AT rich interactive domain 5B (MRF1-like)" "10" 67558341 67741474 -1 "B5.2" NA 0.0613636006 4.0746607987 0.4626007596 1
"ENSMUSG00000019947" "chr10-1016" "chr10" 67567073 67567265 2.57 8.99e-08 "Arid5b" "AT rich interactive domain 5B (MRF1-like)" "10" 67558341 67741474 -1 "B5.2" NA 0.0613636006 4.0746607987 0.4626007596 1
"ENSMUSG00000019947" "chr10-2226" "chr10" 67570044 67570236 3.16 1.17e-06 "Arid5b" "AT rich interactive domain 5B (MRF1-like)" "10" 67558341 67741474 -1 "B5.2" NA 0.0613636006 4.0746607987 0.4626007596 1
"ENSMUSG00000019952" "chr10-1716" "chr10" 98666300 98666492 2.62 9.03e-07 "Poc1b" "POC1 centriolar protein homolog B (Chlamydomonas)" "10" 98569670 98660708 1 "C3" NA 0.1058559797 2.422818765 0.3968065061 1
"ENSMUSG00000019952" "chr10-1958" "chr10" 98685500 98685692 2.92 2.94e-06 "Poc1b" "POC1 centriolar protein homolog B (Chlamydomonas)" "10" 98569670 98660708 1 "C3" NA 0.1058559797 2.422818765 0.3968065061 1
"ENSMUSG00000019960" "chr10-1501" "chr10" 98774008 98774200 2.32 2.3e-06 "Dusp6" "dual specificity phosphatase 6" "10" 98725865 98730122 1 "D1" NA 0.100688918 6.4126187931 0.0805 1
"ENSMUSG00000019960" "chr10-1716" "chr10" 98666300 98666492 2.62 9.03e-07 "Dusp6" "dual specificity phosphatase 6" "10" 98725865 98730122 1 "D1" NA 0.100688918 6.4126187931 0.0805 1
"ENSMUSG00000019960" "chr10-1958" "chr10" 98685500 98685692 2.92 2.94e-06 "Dusp6" "dual specificity phosphatase 6" "10" 98725865 98730122 1 "D1" NA 0.100688918 6.4126187931 0.0805 1
"ENSMUSG00000019960" "chr10-4129" "chr10" 98819781 98819985 3.7 3.74e-06 "Dusp6" "dual specificity phosphatase 6" "10" 98725865 98730122 1 "D1" NA 0.100688918 6.4126187931 0.0805 1
"ENSMUSG00000019966" "chr10-2299" "chr10" 99574048 99574240 3.65 7.97e-09 "Kitl" "kit ligand" "10" 99478264 99563047 1 "D1" NA -0.0042016423 6.3709658688 0.947483819 1
"ENSMUSG00000019970" "chr10-1885" "chr10" 21717373 21717565 2.27 1.74e-05 "Sgk1" "serum/glucocorticoid regulated kinase 1" "10" 21601990 21719709 1 "A3" NA 0.0878716104 6.4719210971 0.13 1
"ENSMUSG00000019970" "chr10-1357" "chr10" 21719225 21719429 2.11 3.3e-05 "Sgk1" "serum/glucocorticoid regulated kinase 1" "10" 21601990 21719709 1 "A3" NA 0.0878716104 6.4719210971 0.13 1
"ENSMUSG00000019978" "chr10-2374" "chr10" 25153904 25154096 4.03 1.81e-09 "Epb4.1l2" "erythrocyte protein band 4.1-like 2" "10" 25079604 25243320 1 "A4" NA -0.0314670598 6.6538023672 0.5810536086 1
"ENSMUSG00000019978" "chr10-4599" "chr10" 25031862 25032054 5.19 6.7e-07 "Epb4.1l2" "erythrocyte protein band 4.1-like 2" "10" 25079604 25243320 1 "A4" NA -0.0314670598 6.6538023672 0.5810536086 1
"ENSMUSG00000019979" "chr10-3041" "chr10" 90491574 90491766 3.28 3.55e-07 "Apaf1" "apoptotic peptidase activating factor 1" "10" 90452056 90545515 -1 "C2" NA -0.0368642004 3.4188629855 0.7129073543 1
"ENSMUSG00000019986" "chr10-1046" "chr10" 20664342 20664534 2.03 1.04e-05 "Ahi1" "Abelson helper integration site 1" "10" 20672391 20800234 1 "A3" NA 0.1851263697 7.4234200621 0.00089 0.0892
"ENSMUSG00000019986" "chr10-1882" "chr10" 20574511 20574703 2.35 5.58e-05 "Ahi1" "Abelson helper integration site 1" "10" 20672391 20800234 1 "A3" NA 0.1851263697 7.4234200621 0.00089 0.0892
"ENSMUSG00000019986" "chr10-2013" "chr10" 20647574 20647766 2.59 3.37e-06 "Ahi1" "Abelson helper integration site 1" "10" 20672391 20800234 1 "A3" NA 0.1851263697 7.4234200621 0.00089 0.0892
"ENSMUSG00000019996" "chr10-2010" "chr10" 19894286 19894478 2.29 2.57e-05 "Mtap7" "microtubule-associated protein 7" "10" 19868277 20001393 1 "A3" NA -0.0202135888 6.6802529928 0.7205075244 1
"ENSMUSG00000019996" "chr10-2170" "chr10" 19921444 19921636 2.53 4.69e-05 "Mtap7" "microtubule-associated protein 7" "10" 19868277 20001393 1 "A3" NA -0.0202135888 6.6802529928 0.7205075244 1
"ENSMUSG00000019996" "chr10-2171" "chr10" 19924705 19924897 2.7 2.45e-05 "Mtap7" "microtubule-associated protein 7" "10" 19868277 20001393 1 "A3" NA -0.0202135888 6.6802529928 0.7205075244 1
"ENSMUSG00000019996" "chr10-2588" "chr10" 19915019 19915211 2.63 1.77e-05 "Mtap7" "microtubule-associated protein 7" "10" 19868277 20001393 1 "A3" NA -0.0202135888 6.6802529928 0.7205075244 1
"ENSMUSG00000020014" "chr10-2742" "chr10" 92515883 92516075 2.72 6.42e-06 "Gm872 / 4930485B16Rik" "predicted gene 872 / RIKEN cDNA 4930485B16 gene" "10" 92238364 92544363 -1 "C2" 1 -0.0020186458 2.4029267196 0.9780043724 1
