"ensembl_gene_id" "peak" "chr" "start" "end" "fc" "p.x" "mgi_symbol" "mgi_description" "chromosome_name" "start_position" "end_position" "strand" "band" "duplicate" "logFC_trended_only_disp" "logCPM_trended_only_disp" "p.y" "FDR_trended_only_disp"
"ENSMUSG00000021113" "chr12-731" "chr12" 75065222 75065382 3.88 7.31e-09 "Snapc1" "small nuclear RNA activating complex, polypeptide 1" "12" 75065517 75085807 1 "C3" NA 0.0760300651 4.8694127312 0.2785725492 1
"ENSMUSG00000021115" "chr12-691" "chr12" 107412511 107412671 2.64 1.77e-05 "Vrk1" "vaccinia related kinase 1" "12" 107248473 107315620 1 "F1" NA -0.0328143315 3.4748194255 0.7301417877 1
"ENSMUSG00000021123" "chr12-980" "chr12" 80309881 80310041 3.15 4.53e-06 "Rdh12" "retinol dehydrogenase 12" "12" 80309901 80323652 1 "C3" NA 0.090919157 0.8659285749 0.5917033587 1
"ENSMUSG00000021127" "chr12-521" "chr12" 81214819 81214979 2.08 5.75e-05 "Zfp36l1" "zinc finger protein 36, C3H type-like 1" "12" 81208747 81214000 -1 "C3" NA 0.2005391008 4.4245668315 0.00947 0.471
"ENSMUSG00000021131" "chr12-625" "chr12" 81745319 81745479 2.69 1.24e-06 "Erh" "enhancer of rudimentary homolog (Drosophila)" "12" 81735009 81745328 -1 "D1" NA -0.0209792001 5.3079317572 0.7479645193 1
"ENSMUSG00000021133" "chr12-1506" "chr12" 81934168 81934328 3.04 1.45e-05 "4933426M11Rik" "RIKEN cDNA 4933426M11 gene" "12" 81891546 81981819 1 "D1" NA 0.0224120991 5.9016588011 0.7087721599 1
"ENSMUSG00000021140" "chr12-309" "chr12" 83181637 83181797 2.2 2.42e-06 "Pcnx" "pecanex homolog (Drosophila)" "12" 82961017 83101911 1 "D1" NA 0.0042742132 7.0138513264 0.9391240674 1
"ENSMUSG00000021144" "chr12-975" "chr12" 114374815 114374969 4.47 6.51e-09 "Mta1" "metastasis associated 1" "12" 114336489 114375417 1 "F1" NA -0.0286082582 5.9667179722 0.6320038139 1
"ENSMUSG00000021171" "chr12-142" "chr12" 117518982 117519142 2.06 3.35e-06 "Esyt2" "extended synaptotagmin-like protein 2" "12" 117519695 117611569 1 "F2" NA 0.0391932785 5.2172322417 0.5544750939 1
"ENSMUSG00000021179" "chr12-46" "chr12" 101426034 101426194 2.12 4.35e-09 "BC002230" "cDNA sequence BC002230" "12" 101363662 101397863 -1 "E" NA -0.1204207305 3.8855646819 0.167910313 1
"ENSMUSG00000021179" "chr12-168" "chr12" 101397662 101397822 2.42 5.78e-07 "BC002230" "cDNA sequence BC002230" "12" 101363662 101397863 -1 "E" NA -0.1204207305 3.8855646819 0.167910313 1
"ENSMUSG00000021180" "chr12-748" "chr12" 101808984 101809144 2.4 8.21e-05 "Rps6ka5" "ribosomal protein S6 kinase, polypeptide 5" "12" 101787988 101963238 -1 "E" NA -0.053725406 4.0248663774 0.5207648244 1
"ENSMUSG00000021193" "chr13-1087" "chr13" 6468797 6468957 3.82 1.4e-06 "Pitrm1" "pitrilysin metallepetidase 1" "13" 6547403 6579385 1 "A1" NA -0.045638212 5.0679220648 0.5013328534 1
"ENSMUSG00000021198" "chr12-404" "chr12" 104187914 104188074 2.3 1.74e-05 "Unc79" "unc-79 homolog (C. elegans)" "12" 104187069 104422208 1 "E" NA -0.0347529087 6.3316020279 0.5508263098 1
"ENSMUSG00000021217" "chr7-2546" "chr7" 37485394 37485554 4.04 4.89e-06 "Tshz3" "teashirt zinc finger family member 3" "7" 37483137 37558564 1 "B2" NA -0.0272027843 4.9302583265 0.705560436 1
"ENSMUSG00000021240" "chr12-336" "chr12" 85958087 85958247 2.51 2.31e-07 "Abcd4" "ATP-binding cassette, sub-family D (ALD), member 4" "12" 85943481 85958416 -1 "D1" NA -0.0217285134 3.3983244652 0.8252669876 1
"ENSMUSG00000021248" "chr12-165" "chr12" 86716049 86716209 2.09 2.54e-05 "Tmed10" "transmembrane emp24-like trafficking protein 10 (yeast)" "12" 86681564 86715667 -1 "D2" NA 0.0489842626 7.1380307724 0.3817297195 1
"ENSMUSG00000021250" "chr12-165" "chr12" 86716049 86716209 2.09 2.54e-05 "Fos" "FBJ osteosarcoma oncogene" "12" 86814840 86818223 1 "D2" NA 0.246167353 4.9937140917 0.000303 0.0389
"ENSMUSG00000021250" "chr12-683" "chr12" 86826719 86826879 2.69 1.24e-06 "Fos" "FBJ osteosarcoma oncogene" "12" 86814840 86818223 1 "D2" NA 0.246167353 4.9937140917 0.000303 0.0389
"ENSMUSG00000021254" "chr12-460" "chr12" 87582418 87582578 2.41 1.07e-05 "1700020O03Rik" "RIKEN cDNA 1700020O03 gene" "12" 87582819 87632364 1 "D2" NA -0.0116060624 5.2398296791 0.8662775307 1
"ENSMUSG00000021256" "chr12-1658" "chr12" 88030655 88030809 2.85 1.33e-05 "Vash1" "vasohibin 1" "12" 88019650 88036630 1 "D2" NA 0.0129796408 5.5134811587 0.8336846098 1
"ENSMUSG00000021273" "chr14-173" "chr14" 63797100 63797260 2.34 8.98e-08 "Fdft1" "farnesyl diphosphate farnesyl transferase 1" "14" 63763990 63796630 -1 "D1" NA -0.0131064601 6.5228431219 0.8192082035 1
"ENSMUSG00000021275" "chr12-1015" "chr12" 112147808 112147968 2.67 4.68e-06 "Tecpr2" "tectonin beta-propeller repeat containing 2" "12" 112127474 112210604 1 "F1" NA -0.1143520022 6.5357022986 0.047 1
"ENSMUSG00000021367" "chr13-1585" "chr13" 42499294 42499454 5.63 1.24e-07 "Edn1" "endothelin 1" "13" 42396639 42403358 1 "A4" NA -0.1283333815 1.4461009764 0.3996488175 1
"ENSMUSG00000021371" "chr13-657" "chr13" 43621724 43621884 2.41 1.07e-05 "Ccdc90a" "coiled-coil domain containing 90A" "13" 43635791 43655495 -1 "A4" NA -0.0285971757 3.5619112341 0.7659701261 1
"ENSMUSG00000021373" "chr13-855" "chr13" 46729711 46729871 2.94 7.64e-07 "Cap2" "CAP, adenylate cyclase-associated protein, 2 (yeast)" "13" 46597217 46745011 1 "A5" NA -0.0279252799 8.0456102397 0.6128022596 1
"ENSMUSG00000021385" "chr13-1408" "chr13" 49517733 49517887 3.81 3.12e-05 "Ippk" "inositol 1,3,4,5,6-pentakisphosphate 2-kinase" "13" 49516647 49558359 1 "A5" NA 0.1284587999 4.1672662652 0.115 1
"ENSMUSG00000021423" "chr13-1368" "chr13" 37572501 37572655 3.11 9.47e-05 "Ly86" "lymphocyte antigen 86" "13" 37437214 37510905 1 "A3.3" NA 0.0524099295 2.9807660932 0.6412415412 1
"ENSMUSG00000021423" "chr13-1386" "chr13" 37568493 37568653 3.25 4.53e-06 "Ly86" "lymphocyte antigen 86" "13" 37437214 37510905 1 "A3.3" NA 0.0524099295 2.9807660932 0.6412415412 1
"ENSMUSG00000021448" "chr13-1018" "chr13" 51665088 51665248 2.72 6.42e-06 "Shc3" "src homology 2 domain-containing transforming protein C3" "13" 51526410 51662453 -1 "A5" NA -0.168864146 4.3323770488 0.032 0.949
"ENSMUSG00000021458" "chr13-1277" "chr13" 63000073 63000233 6.61 5.59e-10 "2010111I01Rik" "RIKEN cDNA 2010111I01 gene" "13" 63066253 63427404 1 "B3" NA -0.0431335335 5.0125744601 0.5288401067 1
"ENSMUSG00000021460" "chr13-587" "chr13" 52861190 52861344 2.43 7.23e-05 "Auh" "AU RNA binding protein/enoyl-coenzyme A hydratase" "13" 52930488 53025050 -1 "B1" NA -0.0130708469 5.5933177432 0.8382316459 1
"ENSMUSG00000021470" "chr13-519" "chr13" 64020104 64020264 2.57 8.87e-06 "0610007P08Rik" "RIKEN cDNA 0610007P08 gene" "13" 63916548 64001610 1 "B3" NA -0.0089852463 4.1812336754 0.9140701608 1
"ENSMUSG00000021477" "chr13-257" "chr13" 64471915 64472075 2.17 3.64e-06 "Ctsl" "cathepsin L" "13" 64464522 64471614 -1 "B3" NA -0.0136585903 6.2551871689 0.8169605941 1
"ENSMUSG00000021481" "chr13-1626" "chr13" 55207392 55207552 4.26 8.11e-08 "Zfp346" "zinc finger protein 346" "13" 55206672 55236186 1 "B1" NA -0.110122079 4.9929694666 0.109 1
"ENSMUSG00000021483" "chr13-257" "chr13" 64471915 64472075 2.17 3.64e-06 "Cdk20" "cyclin-dependent kinase 20" "13" 64533850 64541028 1 "B3" NA 0.1059474759 3.0648173284 0.3225031038 1
"ENSMUSG00000021488" "chr13-299" "chr13" 55291351 55291511 2.94 9.61e-10 "Nsd1" "nuclear receptor-binding SET-domain protein 1" "13" 55311143 55419686 1 "B1" NA -0.0361632374 7.1293822612 0.5188466636 1
"ENSMUSG00000021493" "chr13-836" "chr13" 55612626 55612780 2.61 4.92e-05 "Pdlim7" "PDZ and LIM domain 7" "13" 55597156 55615037 -1 "B1" NA -0.0432975591 5.7183203067 0.476250535 1
"ENSMUSG00000021495" "chr13-447" "chr13" 55672638 55672798 2.1 7.93e-06 "Fam193b" "family with sequence similarity 193, member B" "13" 55640680 55672481 -1 "B1" NA -0.0507653151 6.5332013757 0.374942707 1
"ENSMUSG00000021500" "chr13-448" "chr13" 55736448 55736608 2.2 2.69e-05 "Ddx46" "DEAD (Asp-Glu-Ala-Asp) box polypeptide 46" "13" 55736388 55782617 1 "B1" NA -0.0001827157 6.3884634573 0.9969458536 1
"ENSMUSG00000021519" "chr13-367" "chr13" 67006386 67006546 2.02 5.32e-05 "Mterfd1" "MTERF domain containing 1" "13" 67007904 67034024 -1 "B3" NA 0.0353033554 4.3471658732 0.6566545163 1
"ENSMUSG00000021559" "chr13-3280" "chr13" 60730628 60730788 4.96 5.16e-08 "Dapk1" "death associated protein kinase 1" "13" 60703308 60864546 1 "B2" NA -0.0395879418 6.9852657215 0.4817048441 1
"ENSMUSG00000021595" "chr13-1479" "chr13" 69627607 69627761 3.23 1.33e-05 "Nsun2" "NOL1/NOP2/Sun domain family member 2" "13" 69672624 69774658 1 "C1" NA 0.0229305588 6.0581822025 0.6956999122 1
"ENSMUSG00000021595" "chr13-172" "chr13" 69620877 69621037 2.09 1.06e-06 "Nsun2" "NOL1/NOP2/Sun domain family member 2" "13" 69672624 69774658 1 "C1" NA 0.0229305588 6.0581822025 0.6956999122 1
"ENSMUSG00000021595" "chr13-1920" "chr13" 69681127 69681287 3.67 7.63e-05 "Nsun2" "NOL1/NOP2/Sun domain family member 2" "13" 69672624 69774658 1 "C1" NA 0.0229305588 6.0581822025 0.6956999122 1
"ENSMUSG00000021607" "chr13-2261" "chr13" 73563584 73563744 3.67 7.63e-05 "Mrpl36" "mitochondrial ribosomal protein L36" "13" 73468457 73469623 1 "C1" NA 0.0167038976 4.2702973491 0.8346085702 1
"ENSMUSG00000021608" "chr13-2261" "chr13" 73563584 73563744 3.67 7.63e-05 "Lpcat1" "lysophosphatidylcholine acyltransferase 1" "13" 73604645 73653870 1 "C1" NA 0.0267982642 5.4890333079 0.6720169659 1
"ENSMUSG00000021619" "chr13-10" "chr13" 91363721 91363881 2.01 1.25e-07 "Atg10" "autophagy-related 10 (yeast)" "13" 91074954 91363592 -1 "C3" NA -0.0619197407 2.9330151203 0.5751235322 1
"ENSMUSG00000021621" "chr13-973" "chr13" 91948153 91948313 3.1 9.64e-07 "Zcchc9" "zinc finger, CCHC domain containing 9" "13" 91936138 91947301 -1 "C3" NA 0.1414283502 3.1658419503 0.176792016 1
"ENSMUSG00000021647" "chr13-1506" "chr13" 100607621 100607781 4.26 8.11e-08 "Cartpt" "CART prepropeptide" "13" 100668439 100670638 -1 "D1" NA 0.0585516714 2.9509795063 0.6003891407 1
"ENSMUSG00000021662" "chr13-2833" "chr13" 98662545 98662705 4.04 4.89e-06 "Rgnef" "Rho-guanine nucleotide exchange factor" "13" 98668550 98976120 -1 "D1" NA 0.1002544057 4.6826005907 0.1709713184 1
"ENSMUSG00000021676" "chr13-475" "chr13" 96662089 96662243 2.45 3.36e-05 "Iqgap2" "IQ motif containing GTPase activating protein 2" "13" 96397132 96661877 -1 "D1" NA -0.0228313366 5.1251267687 0.7404134551 1
"ENSMUSG00000021676" "chr13-1176" "chr13" 96589855 96590015 2.66 9.4e-05 "Iqgap2" "IQ motif containing GTPase activating protein 2" "13" 96397132 96661877 -1 "D1" NA -0.0228313366 5.1251267687 0.7404134551 1
"ENSMUSG00000021684" "chr13-1173" "chr13" 95873049 95873209 4.04 2.48e-08 "Pde8b" "phosphodiesterase 8B" "13" 95794409 96020291 -1 "D1" NA -0.0678164435 6.6075858159 0.2367575365 1
"ENSMUSG00000021684" "chr13-1174" "chr13" 95896161 95896321 2.75 3.34e-05 "Pde8b" "phosphodiesterase 8B" "13" 95794409 96020291 -1 "D1" NA -0.0678164435 6.6075858159 0.2367575365 1
"ENSMUSG00000021684" "chr13-1488" "chr13" 95850394 95850554 2.61 6.68e-05 "Pde8b" "phosphodiesterase 8B" "13" 95794409 96020291 -1 "D1" NA -0.0678164435 6.6075858159 0.2367575365 1
"ENSMUSG00000021694" "chr13-499" "chr13" 108948970 108949130 3.35 2.77e-08 "Ercc8" "excision repaiross-complementing rodent repair deficiency, complementation group 8" "13" 108948925 108985558 1 "D2.1" NA -0.0540209091 3.2706853775 0.5980463 1
"ENSMUSG00000021696" "chr13-1341" "chr13" 109088076 109088236 2.94 1.14e-05 "Elovl7" "ELOVL family member 7, elongation of long chain fatty acids (yeast)" "13" 109004598 109077299 1 "D2.1" NA 0.1240617862 3.581845522 0.1897563716 1
"ENSMUSG00000021699" "chr13-1517" "chr13" 109240101 109240261 2.94 4.44e-05 "Pde4d" "phosphodiesterase 4D, cAMP specific" "13" 109240142 110743669 1 "D2.1" NA -0.0981048399 5.2624056036 0.135 1
"ENSMUSG00000021719" "chr13-818" "chr13" 105751570 105751730 3.67 1.07e-07 "Rgs7bp" "regulator of G-protein signalling 7 binding protein" "13" 105737233 105845010 -1 "D1" NA -0.0634560727 8.1768001006 0.2471740931 1
"ENSMUSG00000021719" "chr13-2385" "chr13" 105802061 105802221 3.82 1.4e-06 "Rgs7bp" "regulator of G-protein signalling 7 binding protein" "13" 105737233 105845010 -1 "D1" NA -0.0634560727 8.1768001006 0.2471740931 1
"ENSMUSG00000021719" "chr13-1719" "chr13" 105801254 105801414 3.18 1.76e-05 "Rgs7bp" "regulator of G-protein signalling 7 binding protein" "13" 105737233 105845010 -1 "D1" NA -0.0634560727 8.1768001006 0.2471740931 1
"ENSMUSG00000021738" "chr14-1132" "chr14" 14930906 14931066 20.57 1.59e-19 "Atxn7" "ataxin 7" "14" 14845005 14939810 1 "A1" NA 0.0575170261 4.9220392326 0.4121399014 1
"ENSMUSG00000021745" "chr14-1680" "chr14" 12685500 12685660 4.11 3.45e-07 "Ptprg" "protein tyrosine phosphatase, receptor type, G" "14" 12386046 13074555 1 "A1" NA 0.0102811603 6.199789589 0.8605512209 1
"ENSMUSG00000021748" "chr14-477" "chr14" 9046170 9046330 2.45 2.26e-05 "Pdhb" "pyruvate dehydrogenase (lipoamide) beta" "14" 8998505 9005506 -1 "A1" NA 0.025572405 6.7774851257 0.6513309736 1
"ENSMUSG00000021752" "chr14-477" "chr14" 9046170 9046330 2.45 2.26e-05 "Kctd6" "potassium channel tetramerisation domain containing 6" "14" 9046662 9056081 1 "A1" NA 0.0477962457 5.1666913657 0.4698936546 1
"ENSMUSG00000021782" "chr14-1148" "chr14" 25024947 25025107 3.15 4.53e-06 "Dlg5" "discs, large homolog 5 (Drosophila)" "14" 24953175 25065142 -1 "A3" NA -0.0164020399 5.0388393711 0.8020495037 1
"ENSMUSG00000021785" "chr14-1989" "chr14" 17163701 17163861 4.04 4.89e-06 "Ngly1" "N-glycanase 1" "14" 17081794 17144440 1 "A2" NA 0.0242667226 4.5363368758 0.7439751084 1
"ENSMUSG00000021819" "chr14-58" "chr14" 21526513 21526673 2 1.42e-05 "2310021P13Rik" "RIKEN cDNA 2310021P13 gene" "14" 21526774 21542840 1 "A3" NA -0.0664537062 7.1537281711 0.2353054794 1
"ENSMUSG00000021830" "chr14-575" "chr14" 45669979 45670139 3.51 7.93e-09 "Txndc16" "thioredoxin domain containing 16" "14" 45754123 45840003 -1 "C1" NA 0.0165405984 6.54098027 0.774173617 1
"ENSMUSG00000021843" "chr14-1780" "chr14" 48210476 48210636 6.06 9.88e-12 "Ktn1" "kinectin 1" "14" 48283431 48356238 1 "C1" NA 0.0524283117 6.3545372539 0.3677317676 1
"ENSMUSG00000021843" "chr14-2097" "chr14" 48209979 48210139 15.42 3e-13 "Ktn1" "kinectin 1" "14" 48283431 48356238 1 "C1" NA 0.0524283117 6.3545372539 0.3677317676 1
"ENSMUSG00000021892" "chr14-1313" "chr14" 32211002 32211162 2.94 4.44e-05 "Sh3bp5" "SH3-domain binding protein 5 (BTK-associated)" "14" 32173066 32249264 -1 "B" NA 0.0258150969 5.6819081884 0.6699677374 1
"ENSMUSG00000021910" "chr14-1378" "chr14" 31984755 31984909 3.4 5.87e-05 "Nisch" "nischarin" "14" 31984114 32030132 -1 "B" NA -0.0097832854 8.711856273 0.856715766 1
"ENSMUSG00000021939" "chr14-173" "chr14" 63797100 63797260 2.34 8.98e-08 "Ctsb" "cathepsin B" "14" 63741302 63764758 1 "D1" NA -0.016311243 9.3344077199 0.7622183758 1
"ENSMUSG00000021978" "chr14-508" "chr14" 65718635 65718789 3.54 7.18e-08 "Extl3" "exostoses (multiple)-like 3" "14" 65670897 65716943 -1 "D1" NA -0.0886675961 7.6380416955 0.11 1
"ENSMUSG00000021978" "chr14-822" "chr14" 65704472 65704632 3.1 9.64e-07 "Extl3" "exostoses (multiple)-like 3" "14" 65670897 65716943 -1 "D1" NA -0.0886675961 7.6380416955 0.11 1
"ENSMUSG00000021978" "chr14-904" "chr14" 65705816 65705976 3.25 4.53e-06 "Extl3" "exostoses (multiple)-like 3" "14" 65670897 65716943 -1 "D1" NA -0.0886675961 7.6380416955 0.11 1
"ENSMUSG00000021978" "chr14-1216" "chr14" 65720710 65720870 3.04 1.45e-05 "Extl3" "exostoses (multiple)-like 3" "14" 65670897 65716943 -1 "D1" NA -0.0886675961 7.6380416955 0.11 1
"ENSMUSG00000021987" "chr14-97" "chr14" 60884105 60884265 2.69 6.49e-08 "Mtmr6" "myotubularin related protein 6" "14" 60884065 60921207 1 "D1" NA 0.0499095776 7.3983849012 0.3691251659 1
"ENSMUSG00000022003" "chr14-407" "chr14" 76234388 76234548 2.48 8.32e-07 "Slc25a30" "solute carrier family 25, member 30" "14" 76161806 76186844 -1 "D3" NA -0.0037926636 2.05131049 0.9882807299 1
"ENSMUSG00000022044" "chr14-1362" "chr14" 66972206 66972366 3.15 4.53e-06 "Stmn4" "stathmin-like 4" "14" 66963133 66980517 1 "D1" NA -0.024458141 7.521195126 0.6597070063 1
"ENSMUSG00000022048" "chr14-626" "chr14" 67465988 67466148 2.37 3.79e-05 "Dpysl2" "dihydropyrimidinase-like 2" "14" 67421701 67487525 -1 "D1" NA 0.0996572053 7.5679182946 0.0722 1
"ENSMUSG00000022048" "chr14-687" "chr14" 67471203 67471363 2.94 7.64e-07 "Dpysl2" "dihydropyrimidinase-like 2" "14" 67421701 67487525 -1 "D1" NA 0.0996572053 7.5679182946 0.0722 1
"ENSMUSG00000022052" "chr14-911" "chr14" 67691454 67691614 3.15 4.53e-06 "Ppp2r2a" "protein phosphatase 2 (formerly 2A), regulatory subunit B (PR 52), alpha isoform" "14" 67633511 67691272 -1 "D1" NA 0.0049168441 6.5479702556 0.9317785024 1
"ENSMUSG00000022052" "chr14-1595" "chr14" 67674127 67674287 7.71 3.87e-09 "Ppp2r2a" "protein phosphatase 2 (formerly 2A), regulatory subunit B (PR 52), alpha isoform" "14" 67633511 67691272 -1 "D1" NA 0.0049168441 6.5479702556 0.9317785024 1
"ENSMUSG00000022089" "chr14-366" "chr14" 70553746 70553906 2.4 7.3e-06 "Bin3" "bridging integrator 3" "14" 70499952 70537998 1 "D2" NA -0.1053143902 3.2925026057 0.2971228489 1
"ENSMUSG00000022090" "chr14-1604" "chr14" 70567362 70567522 3.82 1.4e-06 "Pdlim2" "PDZ and LIM domain 2" "14" 70564025 70577488 -1 "D2" NA -0.0342253735 3.3535650773 0.7176786708 1
"ENSMUSG00000022105" "chr14-548" "chr14" 73638618 73638778 2.94 1.38e-08 "Rb1" "retinoblastoma 1" "14" 73583480 73725629 -1 "D3" NA -0.1139706026 4.9731808855 0.0978 1
"ENSMUSG00000022129" "chr14-849" "chr14" 118488899 118489059 2.26 8.94e-05 "Dct" "dopachrome tautomerase" "14" 118412014 118451468 -1 "E4" NA -0.3582073992 -0.6175386667 0.111 1
"ENSMUSG00000022130" "chr14-849" "chr14" 118488899 118489059 2.26 8.94e-05 "Tgds" "TDP-glucose 4,6-dehydratase" "14" 118511133 118531987 -1 "E4" NA 0.0898344705 2.2270476963 0.4900285666 1
"ENSMUSG00000022139" "chr14-1602" "chr14" 120729557 120729711 3.5 7.85e-06 "Mbnl2" "muscleblind-like 2" "14" 120674891 120830919 1 "E4" NA 0.0191 8.0768420841 0.7281617899 1
"ENSMUSG00000022139" "chr14-1264" "chr14" 120686396 120686556 3.31 1.76e-05 "Mbnl2" "muscleblind-like 2" "14" 120674891 120830919 1 "E4" NA 0.0191 8.0768420841 0.7281617899 1
"ENSMUSG00000022139" "chr14-2756" "chr14" 120717717 120717877 3.82 1.4e-06 "Mbnl2" "muscleblind-like 2" "14" 120674891 120830919 1 "E4" NA 0.0191 8.0768420841 0.7281617899 1
"ENSMUSG00000022148" "chr15-1762" "chr15" 6574833 6574993 3.43 5.18e-06 "Fyb" "FYN binding protein" "15" 6529871 6613321 1 "A1" NA 0.0168687746 1.5506356947 0.9183026809 1
"ENSMUSG00000022160" "chr14-315" "chr14" 52924909 52925069 2.94 7.64e-07 "Mettl3" "methyltransferase like 3" "14" 52914343 52924803 -1 "C2" NA 0.0666579344 4.5627056564 0.3741434717 1
"ENSMUSG00000022179" "chr14-1523" "chr14" 55224360 55224520 3.04 1.45e-05 "4931414P19Rik" "RIKEN cDNA 4931414P19 gene" "14" 55202500 55224745 -1 "C3" NA -0.1241081411 2.0460887852 0.3572874523 1
"ENSMUSG00000022180" "chr14-940" "chr14" 55331525 55331679 3.7 2.09e-06 "Slc7a8" "solute carrier family 7 (cationic amino acid transporter, y+ system), member 8" "14" 55341053 55400723 -1 "C3" NA -0.005508916 6.1598381917 0.9279756158 1
"ENSMUSG00000022210" "chr14-154" "chr14" 56097821 56097981 2.35 1.9e-07 "Dhrs4" "dehydrogenase/reductase (SDR family) member 4" "14" 56097595 56109175 1 "C3" NA 0.0064054139 2.8519964015 0.9635891987 1
"ENSMUSG00000022216" "chr14-96" "chr14" 56197340 56197500 2.47 6.19e-09 "Psme1" "proteasome (prosome, macropain) 28 subunit, alpha" "14" 56196960 56200366 1 "C3" NA 0.0110558131 4.3976742881 0.8934701826 1
"ENSMUSG00000022231" "chr15-1690" "chr15" 32710378 32710532 4.08 5.88e-05 "Sema5a" "sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A" "15" 32174568 32626096 1 "B3.1" NA 0.1152654909 5.1423083495 0.0855 1
"ENSMUSG00000022237" "chr15-409" "chr15" 31348233 31348393 2.25 7.91e-06 "Ankrd33b" "ankyrin repeat domain 33B" "15" 31221234 31297514 -1 "B2" NA -0.0180182714 7.1664280449 0.7510480202 1
"ENSMUSG00000022237" "chr15-528" "chr15" 31322022 31322182 3.07 6.56e-08 "Ankrd33b" "ankyrin repeat domain 33B" "15" 31221234 31297514 -1 "B2" NA -0.0180182714 7.1664280449 0.7510480202 1
"ENSMUSG00000022237" "chr15-746" "chr15" 31322989 31323149 4.85 8.07e-10 "Ankrd33b" "ankyrin repeat domain 33B" "15" 31221234 31297514 -1 "B2" NA -0.0180182714 7.1664280449 0.7510480202 1
"ENSMUSG00000022237" "chr15-1264" "chr15" 31274253 31274413 2.85 3.34e-05 "Ankrd33b" "ankyrin repeat domain 33B" "15" 31221234 31297514 -1 "B2" NA -0.0180182714 7.1664280449 0.7510480202 1
"ENSMUSG00000022240" "chr15-1262" "chr15" 30500141 30500301 3.06 5.69e-05 "Ctnnd2" "catenin (cadherin associated protein), delta 2" "15" 30102348 30959066 1 "B2" NA -0.046657945 7.9001593777 0.3970888674 1
"ENSMUSG00000022240" "chr15-2075" "chr15" 30500806 30500966 3.82 1.4e-06 "Ctnnd2" "catenin (cadherin associated protein), delta 2" "15" 30102348 30959066 1 "B2" NA -0.046657945 7.9001593777 0.3970888674 1
"ENSMUSG00000022241" "chr15-345" "chr15" 11329201 11329361 2.94 5.23e-08 "Tars" "threonyl-tRNA synthetase" "15" 11313418 11329413 -1 "A1" NA 0.0924195452 5.0115825072 0.1750200557 1
"ENSMUSG00000022262" "chr15-872" "chr15" 28111549 28111709 2.57 4.69e-05 "Dnahc5" "dynein, axonemal, heavy chain 5" "15" 28133507 28401800 1 "B1" NA 0.0791354504 1.8744239211 0.5681526592 1
"ENSMUSG00000022263" "chr15-741" "chr15" 27730345 27730499 2.45 3.36e-05 "Trio" "triple functional domain (PTPRF interacting)" "15" 27660407 27955603 -1 "B1" NA -0.0096221889 7.604267544 0.8630971878 1
"ENSMUSG00000022263" "chr15-685" "chr15" 27867615 27867775 2.51 8.87e-06 "Trio" "triple functional domain (PTPRF interacting)" "15" 27660407 27955603 -1 "B1" NA -0.0096221889 7.604267544 0.8630971878 1
"ENSMUSG00000022263" "chr15-1790" "chr15" 27785780 27785940 3.31 1.76e-05 "Trio" "triple functional domain (PTPRF interacting)" "15" 27660407 27955603 -1 "B1" NA -0.0096221889 7.604267544 0.8630971878 1
"ENSMUSG00000022265" "chr15-982" "chr15" 27528859 27529013 2.86 2.88e-05 "Ank" "progressive ankylosis" "15" 27396432 27524664 1 "B1" NA 0.0052986767 7.9311442558 0.9225137012 1
"ENSMUSG00000022265" "chr15-624" "chr15" 27525672 27525832 2.52 1.7e-06 "Ank" "progressive ankylosis" "15" 27396432 27524664 1 "B1" NA 0.0052986767 7.9311442558 0.9225137012 1
"ENSMUSG00000022265" "chr15-1781" "chr15" 27466915 27467075 2.4 8.21e-05 "Ank" "progressive ankylosis" "15" 27396432 27524664 1 "B1" NA 0.0052986767 7.9311442558 0.9225137012 1
"ENSMUSG00000022265" "chr15-1578" "chr15" 27518940 27519100 3.55 1.46e-06 "Ank" "progressive ankylosis" "15" 27396432 27524664 1 "B1" NA 0.0052986767 7.9311442558 0.9225137012 1
"ENSMUSG00000022272" "chr15-1667" "chr15" 25685931 25686085 5.11 5.19e-07 "Myo10" "myosin X" "15" 25552280 25743428 1 "B1" NA 0.1033994535 5.0219261441 0.133 1
"ENSMUSG00000022272" "chr15-1256" "chr15" 25704079 25704239 3.15 4.53e-06 "Myo10" "myosin X" "15" 25552280 25743428 1 "B1" NA 0.1033994535 5.0219261441 0.133 1
"ENSMUSG00000022295" "chr15-752" "chr15" 38640333 38640493 2.34 4.98e-06 "Atp6v1c1" "ATPase, H+ transporting, lysosomal V1 subunit C1" "15" 38591659 38622198 1 "B3.1" NA 0.0083041895 8.0189506643 0.8782924064 1
"ENSMUSG00000022296" "chr15-646" "chr15" 38837613 38837767 2.38 3.94e-05 "Baalc" "brain and acute leukemia, cytoplasmic" "15" 38764688 38782810 1 "B3.1" NA -0.0374433804 8.2046726708 0.495033521 1
"ENSMUSG00000022296" "chr15-752" "chr15" 38720333 38720487 3.54 7.18e-08 "Baalc" "brain and acute leukemia, cytoplasmic" "15" 38764688 38782810 1 "B3.1" NA -0.0374433804 8.2046726708 0.495033521 1
